,house_type,house_size,location,price,numBathrooms,numBalconies,verificationDate,SecurityDeposit,Status
2430,2BHKApartment,1010,Mira Road East,25000,2,0,18 days,0,Semi-Furnished
2431,2BHKApartment,980,Bhayandar East,25000,2,0,18 days,0,Semi-Furnished
2432,1BHKApartment,670,Mira Road East,17500,2,0,18 days,0,Semi-Furnished
2433,2BHKApartment,1150,Mira Road East,25500,2,0,18 days,0,Semi-Furnished
2434,1BHKApartment,670,Dahisar,17000,2,0,18 days,0,Semi-Furnished
2435,3BHKApartment,1350,Mira Road East,35000,3,0,18 days,0,Semi-Furnished
2436,3BHKApartment,1350,Mira Road East,38000,3,0,18 days,0,Semi-Furnished
2437,2BHKApartment,960,Mira Road East,22000,2,0,18 days,0,Semi-Furnished
2438,1BHKApartment,720,Mira Road East,20000,2,0,18 days,0,Semi-Furnished
2439,2BHKApartment,950,Dahisar,22000,2,0,18 days,0,Semi-Furnished
2440,3BHKApartment,1150,Bhayandar East,46000,3,0,18 days,0,Semi-Furnished
2441,2BHKApartment,1060,Bhayandar East,38000,2,0,18 days,0,Semi-Furnished
2442,1BHKApartment,710,Mira Road East,20000,2,0,18 days,0,Semi-Furnished
2443,2BHKApartment,1020,Mira Road East,32000,2,0,18 days,0,Semi-Furnished
2444,1BHKApartment,710,Mira Road East,21000,2,0,18 days,0,Semi-Furnished
2445,1BHKApartment,650,Mira Road East,19500,2,0,18 days,0,Semi-Furnished
2446,1BHKApartment,670,Mira Road East,23000,2,0,18 days,0,Semi-Furnished
2447,2BHKApartment,950,Mira Road East,32000,2,0,18 days,0,Semi-Furnished
2448,2BHKApartment,1010,Mira Road East,32000,2,0,18 days,0,Semi-Furnished
2449,2BHKApartment,980,Mira Road East,21000,2,0,18 days,0,Semi-Furnished
2450,1BHKApartment,690,Mira Road East,21000,2,0,18 days,0,Semi-Furnished
2451,1BHKApartment,670,Mira Road East,22000,2,0,18 days,0,Semi-Furnished
2452,2BHKApartment,990,Mira Road East,32000,2,0,18 days,0,Semi-Furnished
2453,3BHKApartment,1250,Mira Road East,44000,3,0,18 days,0,Semi-Furnished
2454,2BHKApartment,880,Powai,65000,2,0,18 days,0,Unfurnished
2455,3BHKApartment,800,Powai,75000,3,0,18 days,0,Furnished
2456,3BHKApartment,1100,Powai,90000,2,0,18 days,0,Semi-Furnished
2457,2BHKApartment,759,Powai,70000,2,0,18 days,0,Furnished
2458,1BHKApartment,600,Powai,38000,1,0,18 days,0,Semi-Furnished
2459,2BHKApartment,900,Thane West,32000,2,0,17 days,0,Unfurnished
2460,1BHKApartment,580,Thane West,29000,1,0,22 days,0,Furnished
2461,3BHKApartment,1150,Mulund West,95000,3,0,22 days,0,Semi-Furnished
2462,3BHKApartment,1300,Bhandup West,80000,4,0,22 days,0,Unfurnished
2463,3BHKApartment,1545,Kalyan West,35000,3,0,22 days,0,Semi-Furnished
2464,2BHKApartment,1500,Bandra West,150000,2,0,19 days,0,Furnished
2465,2BHKApartment,1200,Bandra West,99000,2,0,19 days,0,Furnished
2466,3BHKApartment,1500,Khar,150000,3,0,19 days,0,Furnished
2467,1BHKApartment,750,Bandra West,70000,1,0,19 days,0,Furnished
2468,2BHKApartment,1150,Seawoods,52000,2,0,11 days,0,Furnished
2469,1BHKApartment,560,Khardi,7500,1,0,8 days,0,Unfurnished
2470,1BHKApartment,571,Diva Gaon,13000,1,0,8 days,0,Unfurnished
2471,1BHKApartment,690,Thane West,25000,2,0,15 days,0,Semi-Furnished
2472,1BHKApartment,720,Thane West,24000,2,0,15 days,0,Semi-Furnished
2473,2BHKApartment,1197,Thane West,45000,2,0,15 days,0,Furnished
2474,1BHKApartment,720,Thane West,25000,2,0,15 days,0,Semi-Furnished
2475,2BHKApartment,950,Thane West,35000,2,0,9 days,0,Semi-Furnished
2476,2BHKApartment,830,Thane West,40000,2,0,15 days,0,Furnished
2477,2BHKApartment,830,Thane West,42000,2,0,15 days,0,Semi-Furnished
2478,3BHKApartment,1048,Ghatkopar East,75000,3,0,11 days,0,Unfurnished
2479,1BHKApartment,580,Thane West,23000,1,0,10 days,0,Furnished
2480,1BHKApartment,580,Powai,65000,2,0,10 days,0,Furnished
2481,2BHKApartment,800,Andheri West,56000,2,0,9 days,0,Unfurnished
2482,2BHKApartment,800,Andheri West,56000,2,0,9 days,0,Unfurnished
2483,2BHKApartment,950,Kandivali West,55000,3,0,8 days,0,Semi-Furnished
2484,1BHKApartment,650,Thane West,17500,1,0,2 days,0,Semi-Furnished
2485,2BHKApartment,850,Thane West,28000,2,0,2 days,0,Furnished
2486,1RKStudioApartment,350,Kalyan West,8000,1,0,6 days,0,Unfurnished
2487,1RKStudioApartment,250,Andheri East,14000,1,0,6 days,0,Unfurnished
2488,3BHKApartment,1650,Malad East,95000,3,0,2 days,0,Furnished
2489,3BHKApartment,1590,Malad East,81000,3,0,2 days,0,Furnished
2490,2BHKApartment,1180,Goregaon East,72000,2,0,2 days,0,Furnished
2491,2BHKApartment,1200,Malad East,65000,2,0,2 days,0,Semi-Furnished
2492,2BHKApartment,800,Prabhadevi,80000,2,0,6 days,0,Semi-Furnished
2493,1BHKApartment,450,Goregaon West,25500,1,0,6 days,0,Unfurnished
2494,1BHKApartment,450,Goregaon West,24500,1,0,6 days,0,Unfurnished
2495,2BHKApartment,700,Kalyan West,13000,2,0,6 days,0,Semi-Furnished
2496,1BHKApartment,710,Bhayandar East,17000,1,0,2 days,0,Semi-Furnished
2497,1BHKApartment,450,Goregaon West,24200,1,0,3 days,0,Unfurnished
2498,1RKStudioApartment,340,Goregaon East,17000,1,0,3 days,0,Furnished
2499,1BHKApartment,550,Goregaon East,35000,1,0,3 days,0,Furnished
2500,1BHKApartment,560,Andheri West,36000,2,0,2 days,0,Semi-Furnished
2501,3BHKApartment,1367,Andheri West,148000,3,0,2 days,0,Semi-Furnished
2502,4BHKApartment,2200,Andheri West,165000,4,0,2 days,0,Unfurnished
2503,3BHKApartment,1666,Andheri West,145000,3,0,2 days,0,Unfurnished
2504,3BHKApartment,1560,Andheri West,160000,3,0,2 days,0,Furnished
2505,3BHKApartment,1850,Juhu,230000,3,0,2 days,0,Semi-Furnished
2506,3BHKApartment,1350,Andheri West,148000,3,0,2 days,0,Semi-Furnished
2507,1BHKApartment,475,Thane West,21000,1,0,5 days,0,Semi-Furnished
2508,1BHKApartment,475,Jogeshwari East,28000,1,0,5 days,0,Furnished
2509,2BHKApartment,850,Dadar West,75000,2,0,5 days,0,Furnished
2510,1RKStudioApartment,250,Andheri East,19000,1,0,5 days,0,Furnished
2511,2BHKApartment,800,Andheri East,40000,2,0,5 days,0,Unfurnished
2512,1RKStudioApartment,270,Andheri East,15000,1,0,5 days,0,Unfurnished
2513,1BHKApartment,450,Andheri East,30000,1,0,5 days,0,Unfurnished
2514,2BHKApartment,400,Andheri East,50000,2,0,5 days,0,Furnished
2515,2BHKApartment,900,Andheri West,90000,2,0,4 days,0,Furnished
2516,1BHKApartment,525,Diva,8500,1,0,4 days,0,Semi-Furnished
2517,3BHKApartment,1282,Goregaon East,50000,3,0,3 days,0,Furnished
2518,1BHKApartment,650,Goregaon West,30000,1,0,3 days,0,Unfurnished
2519,1BHKApartment,665,Andheri East,47000,1,0,a day,0,Semi-Furnished
2520,1BHKApartment,645,Andheri East,45000,2,0,a day,0,Semi-Furnished
2521,1BHKApartment,650,Andheri East,43000,2,0,a day,0,Semi-Furnished
2522,3BHKApartment,1645,Airoli,60000,3,0,a day,0,Unfurnished
2523,2BHKApartment,1200,Airoli,38000,2,0,a day,0,Unfurnished
2524,2BHKApartment,1100,Airoli,40000,2,0,a day,0,Furnished
2525,1BHKApartment,465,Dombivali East,12000,2,0,a day,0,Unfurnished
2526,1BHKApartment,437,Dombivali,10000,1,0,a day,0,Unfurnished
2527,3BHKApartment,1300,Vasai,18000,3,0,a day,0,Semi-Furnished
2528,3BHKApartment,1200,Thane West,52000,3,0,9 days,0,Semi-Furnished
2529,2BHKApartment,900,Thane West,32000,2,0,9 days,0,Furnished
2530,1BHKApartment,550,Naigaon East,10000,1,0,8 days,0,Furnished
2531,1BHKApartment,590,Naigaon East,6500,1,0,8 days,0,Unfurnished
2532,1BHKApartment,590,Naigaon East,8000,1,0,8 days,0,Unfurnished
2533,1BHKApartment,560,Thane West,24000,1,0,15 days,0,Furnished
2534,1BHKApartment,580,Thane West,25000,1,0,15 days,0,Semi-Furnished
2535,1BHKApartment,640,Koper Khairane,27000,1,0,16 days,0,Furnished
2536,2BHKApartment,834,Ghatkopar East,63000,3,0,11 days,0,Furnished
2537,1BHKApartment,550,Bandra West,90000,1,0,11 days,0,Furnished
2538,1BHKApartment,690,Thane West,25000,2,0,15 days,0,Semi-Furnished
2539,1BHKApartment,720,Thane West,24000,2,0,15 days,0,Semi-Furnished
2540,2BHKApartment,1197,Thane West,45000,2,0,15 days,0,Furnished
2541,1BHKApartment,720,Thane West,25000,2,0,15 days,0,Semi-Furnished
2542,1BHKApartment,580,Powai,65000,2,0,10 days,0,Furnished
2543,1BHKApartment,508,Thane West,23000,1,0,10 days,0,Furnished
2544,1BHKApartment,527,Thane West,21000,1,0,10 days,0,Semi-Furnished
2545,1BHKApartment,560,Khardi,7500,1,0,8 days,0,Unfurnished
2546,1BHKApartment,571,Diva Gaon,13000,1,0,8 days,0,Unfurnished
2547,1BHKApartment,630,Thane West,23000,1,0,10 days,0,Semi-Furnished
2548,1BHKApartment,450,Goregaon West,26000,1,0,8 days,0,Unfurnished
2549,1BHKApartment,550,Thane West,7500,1,0,8 days,0,Semi-Furnished
2550,1BHKApartment,580,Thane West,23000,1,0,10 days,0,Furnished
2551,2BHKApartment,900,Thane West,38000,2,0,9 days,0,Furnished
2552,2BHKApartment,900,Thane West,29000,2,0,8 days,0,Furnished
2553,1BHKApartment,550,Diva Gaon,7700,1,0,8 days,0,Semi-Furnished
2554,2BHKApartment,950,Andheri East,85000,2,0,12 days,0,Furnished
2555,3BHKApartment,1800,Andheri West,100000,3,0,12 days,0,Semi-Furnished
2556,2BHKApartment,1150,Seawoods,52000,2,0,11 days,0,Furnished
2557,1BHKApartment,700,Thane West,15002,1,0,10 days,0,Semi-Furnished
2558,2BHKApartment,900,Thane West,23000,2,0,9 days,0,Furnished
2559,2BHKApartment,950,Thane West,35000,2,0,9 days,0,Semi-Furnished
2560,2BHKApartment,830,Thane West,40000,2,0,15 days,0,Furnished
2561,2BHKApartment,830,Thane West,42000,2,0,15 days,0,Semi-Furnished
2562,2BHKApartment,800,Andheri West,56000,2,0,9 days,0,Unfurnished
2563,2BHKApartment,800,Andheri West,56000,2,0,9 days,0,Unfurnished
2564,1BHKApartment,550,Thane West,15000,1,0,2 days,0,Semi-Furnished
2565,1BHKApartment,650,Thane West,17500,1,0,2 days,0,Semi-Furnished
2566,2BHKApartment,850,Thane West,28000,2,0,2 days,0,Furnished
2567,1BHKApartment,699,Malad East,45000,1,0,2 days,0,Semi-Furnished
2568,3BHKApartment,1300,Vasai,18000,3,0,a day,0,Semi-Furnished
2569,1BHKApartment,665,Andheri East,47000,1,0,a day,0,Semi-Furnished
2570,1BHKApartment,645,Andheri East,45000,2,0,a day,0,Semi-Furnished
2571,1BHKApartment,650,Andheri East,43000,2,0,a day,0,Semi-Furnished
2572,3BHKApartment,1645,Airoli,60000,3,0,a day,0,Unfurnished
2573,2BHKApartment,1200,Airoli,38000,2,0,a day,0,Unfurnished
2574,2BHKApartment,1100,Airoli,40000,2,0,a day,0,Furnished
2575,1BHKApartment,465,Dombivali East,12000,2,0,a day,0,Unfurnished
2576,1BHKApartment,437,Dombivali,10000,1,0,a day,0,Unfurnished
2577,1BHKApartment,550,Thane West,15000,2,0,a day,0,Semi-Furnished
2578,2BHKApartment,850,Thane West,32000,2,0,a day,0,Semi-Furnished
2579,2BHKApartment,850,Thane West,25000,2,0,a day,0,Semi-Furnished
2580,1BHKApartment,555,Vasai West,12000,1,0,6 months,0,Unfurnished
2581,2BHKApartment,710,Vasai West,14000,2,0,6 months,0,Unfurnished
2582,3BHKApartment,1300,Kalyan West,29000,2,0,21 days,0,Furnished
2583,2BHKApartment,900,Dahisar,45000,2,0,5 months,0,Semi-Furnished
2584,1BHKApartment,510,Powai,35000,1,0,5 months,0,Unfurnished
2585,3BHKApartment,1600,Hiranandani Estates,78500,3,0,6 months,0,Semi-Furnished
2586,3BHKApartment,1450,Powai,140000,3,0,5 months,0,Furnished
2587,3BHKApartment,1500,Powai,80000,3,0,5 months,0,Furnished
2588,1BHKApartment,540,Powai,60000,2,0,5 months,0,Furnished
2589,5BHKApartment,3600,Tardeo,250000,6,0,6 months,0,Furnished
2590,2BHKApartment,800,Worli,110000,2,0,6 months,0,Unfurnished
2591,3BHKApartment,1750,Malabar Hill,200000,3,0,6 months,0,Furnished
2592,2BHKApartment,625,Malabar Hill,90000,2,0,6 months,0,Furnished
2593,1BHKApartment,500,Vasai,5000,1,0,6 months,0,Semi-Furnished
2594,3BHKApartment,1950,Worli,313600,3,0,6 months,0,Semi-Furnished
2595,1BHKApartment,550,Malabar Hill,85000,1,0,6 months,0,Furnished
2596,1BHKApartment,600,Cumballa Hill,85000,2,0,6 months,0,Furnished
2597,2BHKApartment,1350,Cumballa Hill,110000,2,0,6 months,0,Furnished
2598,1BHKApartment,700,Dombivali,15000,1,0,a month,0,Semi-Furnished
2599,2BHKApartment,1130,Dombivali,16000,2,0,a month,0,Unfurnished
2600,1RKStudioApartment,400,Andheri East,25000,1,0,2 months,0,Semi-Furnished
2601,2BHKApartment,1000,Andheri East,55000,2,0,2 months,0,Furnished
2602,1BHKApartment,650,Andheri East,38000,1,0,2 months,0,Furnished
2603,2BHKApartment,1100,Dombivali,23000,2,0,a month,0,Semi-Furnished
2604,1BHKApartment,650,Dombivali,16000,2,0,a month,0,Semi-Furnished
2605,1RKStudioApartment,400,Andheri East,25000,1,0,2 months,0,Semi-Furnished
2606,2BHKApartment,1000,Andheri East,55000,2,0,2 months,0,Furnished
2607,2BHKApartment,1100,Dombivali,20000,2,0,2 months,0,Semi-Furnished
2608,1RKStudioApartment,380,Dombivali East,6500,1,0,2 months,0,Semi-Furnished
2609,1BHKApartment,810,Dombivali,13000,2,0,2 months,0,Semi-Furnished
2610,2BHKApartment,1000,Dombivali East,16000,1,0,2 months,0,Semi-Furnished
2611,1RKStudioApartment,405,Dombivali East,7000,1,0,2 months,0,Semi-Furnished
2612,1RKStudioApartment,400,Dombivali East,5000,1,0,2 months,0,Unfurnished
2613,1BHKApartment,550,Dombivali,10000,1,0,2 months,0,Semi-Furnished
2614,1BHKApartment,600,Dombivali East,10000,1,0,2 months,0,Unfurnished
2615,1BHKApartment,650,Andheri East,38000,1,0,2 months,0,Furnished
2616,2BHKApartment,800,Worli,110000,2,0,6 months,0,Unfurnished
2617,1BHKApartment,550,Ghansoli,35000,1,0,a month,0,Unfurnished
2618,3BHKApartment,950,Goregaon West,54150,2,0,23 days,0,Unfurnished
2619,1BHKApartment,600,Airoli,22000,1,0,16 days,0,Semi-Furnished
2620,2BHKApartment,1000,Kandivali East,40000,2,0,2 days,0,Semi-Furnished
2621,3BHKApartment,1600,Kandivali East,77000,3,0,2 days,0,Semi-Furnished
2622,3BHKApartment,1750,Kandivali East,80000,3,0,2 days,0,Semi-Furnished
2623,3BHKApartment,1520,Thane West,63000,2,0,5 days,0,Furnished
2624,1BHKApartment,540,Thane West,25000,1,0,6 days,0,Unfurnished
2625,2BHKApartment,830,Thane West,40000,2,0,6 days,0,Semi-Furnished
2626,2BHKApartment,1180,Goregaon East,70000,2,0,10 days,0,Semi-Furnished
2627,1BHKApartment,600,Malad East,38000,2,0,10 days,0,Furnished
2628,2BHKApartment,1460,Goregaon East,90000,2,0,10 days,0,Semi-Furnished
2629,1BHKApartment,680,Goregaon East,41500,2,0,8 days,0,Semi-Furnished
2630,3BHKApartment,1690,Goregaon East,129000,2,0,8 days,0,Furnished
2631,3BHKApartment,2100,Malad East,130000,3,0,8 days,0,Semi-Furnished
2632,1BHKApartment,680,Goregaon East,42500,2,0,8 days,0,Semi-Furnished
2633,1BHKApartment,680,Goregaon East,42000,2,0,8 days,0,Furnished
2634,3BHKApartment,1680,Jogeshwari East,120000,2,0,8 days,0,Furnished
2635,1BHKApartment,720,Ulwe,14000,2,0,11 hours,0,Unfurnished
2636,1BHKApartment,725,Ulwe,19000,2,0,11 hours,0,Furnished
2637,2BHKApartment,1150,Ulwe,21000,2,0,11 hours,0,Unfurnished
2638,1BHKApartment,685,Ulwe,9000,1,0,11 hours,0,Unfurnished
2639,2BHKApartment,1050,Mira Road East,40000,2,0,10 hours,0,Furnished
2640,2BHKApartment,900,Mira Road East,36000,2,0,11 hours,0,Furnished
2641,1BHKApartment,600,Mira Road East,25500,2,0,11 hours,0,Furnished
2642,1BHKApartment,620,Mira Road East,19000,2,0,11 hours,0,Unfurnished
2643,1BHKApartment,620,Bhayandar East,35000,2,0,11 hours,0,Furnished
2644,1BHKApartment,620,Mira Road East,21000,2,0,11 hours,0,Semi-Furnished
2645,3BHKApartment,1250,Bhayandar West,45000,2,0,11 hours,0,Furnished
2646,2BHKApartment,950,Mira Road East,38000,2,0,10 hours,0,Furnished
2647,1BHKApartment,610,Mira Road East,19500,2,0,11 hours,0,Unfurnished
2648,2BHKApartment,960,Mira Road East,28500,2,0,11 hours,0,Semi-Furnished
2649,2BHKApartment,1150,Bhayandar East,26000,2,0,10 hours,0,Unfurnished
2650,2BHKApartment,1050,Mira Road East,37000,2,0,11 hours,0,Furnished
2651,2BHKApartment,857,Mira Road East,27000,2,0,10 hours,0,Semi-Furnished
2652,2BHKApartment,950,Mira Road East,33000,2,0,10 hours,0,Furnished
2653,1BHKApartment,650,Mira Road East,24000,2,0,10 hours,0,Semi-Furnished
2654,1BHKApartment,690,Mira Road East,19000,2,0,10 hours,0,Unfurnished
2655,3BHKApartment,1250,Mira Road East,35000,3,0,10 hours,0,Unfurnished
2656,2BHKApartment,1150,Mira Road East,29000,2,0,10 hours,0,Furnished
2657,4BHKApartment,1600,Mira Road East,58000,4,0,11 hours,0,Semi-Furnished
2658,1BHKApartment,690,Mira Road East,26000,2,0,10 hours,0,Furnished
2659,2BHKApartment,1050,Mira Road East,31000,3,0,11 hours,0,Semi-Furnished
2660,2BHKApartment,1050,Mira Road East,30000,2,0,11 hours,0,Unfurnished
2661,4BHKApartment,2300,Mira Road East,48000,4,0,11 hours,0,Furnished
2662,1BHKApartment,690,Bhayandar East,26000,2,0,10 hours,0,Unfurnished
2663,2BHKApartment,1050,Powai,58000,2,0,5 months,0,Semi-Furnished
2664,2BHKApartment,1200,Mahalaxmi,130000,2,0,6 months,0,Unfurnished
2665,2BHKApartment,1050,Powai,58000,2,0,5 months,0,Semi-Furnished
2666,2BHKApartment,1050,Andheri West,58000,2,0,5 months,0,Unfurnished
2667,1BHKApartment,500,Lower Parel,50000,2,0,5 months,0,Furnished
2668,1BHKApartment,500,Lower Parel,50000,2,0,5 months,0,Unfurnished
2669,2BHKApartment,1050,Borivali West,43000,2,0,5 months,0,Unfurnished
2670,3BHKApartment,1150,Chembur,75000,3,0,6 months,0,Semi-Furnished
2671,1BHKApartment,544,Goregaon East,17500,1,0,6 months,0,Semi-Furnished
2672,1BHKApartment,650,Dombivali East,7500,2,0,5 months,0,Unfurnished
2673,1BHKApartment,650,Dombivali East,7500,2,0,5 months,0,Unfurnished
2674,3BHKApartment,1668,Goregaon East,38000,2,0,6 months,0,Unfurnished
2675,2BHKApartment,963,Dombivali,28000,2,0,7 days,0,Furnished
2676,2BHKApartment,905,Seawoods,47000,2,0,6 days,0,Semi-Furnished
2677,2BHKApartment,850,Seawoods,50000,2,0,6 days,0,Semi-Furnished
2678,2BHKApartment,1150,Seawoods,44000,2,0,6 days,0,Semi-Furnished
2679,2BHKApartment,1150,Seawoods,39000,2,0,6 days,0,Semi-Furnished
2680,2BHKApartment,905,Seawoods,31000,2,0,6 days,0,Unfurnished
2681,2BHKApartment,890,Seawoods,29000,2,0,6 days,0,Unfurnished
2682,2BHKApartment,1166,Seawoods,55000,2,0,6 days,0,Unfurnished
2683,2BHKApartment,970,Seawoods,59000,2,0,6 days,0,Semi-Furnished
2684,2BHKApartment,1200,Koper Khairane,35000,1,0,5 days,0,Furnished
2685,2BHKApartment,1000,Kandivali East,55000,2,0,2 days,0,Semi-Furnished
2686,3BHKApartment,1400,Malad East,80000,3,0,2 days,0,Furnished
2687,2BHKApartment,1100,Virar,15500,2,0,5 months,0,Furnished
2688,2BHKApartment,980,Koproli,8500,2,0,a month,0,Unfurnished
2689,2BHKApartment,1050,Thane West,48000,2,0,a month,0,Semi-Furnished
2690,1BHKApartment,640,Kalyan East,8500,2,0,a month,0,Semi-Furnished
2691,1BHKApartment,600,Naigaon East,8000,1,0,a month,0,Semi-Furnished
2692,1BHKApartment,610,Naigaon East,7500,1,0,a month,0,Semi-Furnished
2693,3BHKApartment,2050,Goregaon West,95000,3,0,5 months,0,Semi-Furnished
2694,1BHKApartment,790,Virar,8500,2,0,11 days,0,Semi-Furnished
2695,1BHKApartment,640,Dombivali East,15000,1,0,9 days,0,Semi-Furnished
2696,1BHKApartment,500,Dombivali East,7000,1,0,9 days,0,Unfurnished
2697,2BHKApartment,890,Andheri East,65000,2,0,2 months,0,Furnished
2698,2BHKApartment,850,Naigaon East,12500,2,0,a year,0,Semi-Furnished
2699,3BHKApartment,1300,Parel,150000,2,0,a year,0,Furnished
2700,2BHKApartment,965,Vasai,10000,2,0,6 months,0,Semi-Furnished
2701,1BHKApartment,665,Vasai,9000,1,0,5 months,0,Semi-Furnished
2702,2BHKApartment,985,Girgaon,14000,2,0,5 months,0,Semi-Furnished
2703,1BHKApartment,665,Vasai,9000,1,0,5 months,0,Semi-Furnished
2704,1BHKApartment,665,Vasai,9000,1,0,5 months,0,Semi-Furnished
2705,2BHKApartment,900,Andheri West,65000,2,0,8 days,0,Unfurnished
2706,1BHKApartment,550,Andheri West,45000,1,0,8 days,0,Semi-Furnished
2707,2BHKApartment,800,Andheri West,63000,2,0,8 days,0,Semi-Furnished
2708,2BHKApartment,900,Andheri West,60000,2,0,8 days,0,Unfurnished
2709,2BHKApartment,850,Andheri West,65000,2,0,8 days,0,Semi-Furnished
2710,2BHKApartment,850,Andheri West,63000,2,0,8 days,0,Semi-Furnished
2711,1BHKApartment,550,Andheri West,42000,1,0,8 days,0,Semi-Furnished
2712,2BHKApartment,900,Andheri West,65000,2,0,8 days,0,Unfurnished
2713,1BHKApartment,550,Andheri West,48000,1,0,8 days,0,Semi-Furnished
2714,2BHKApartment,900,Andheri West,65000,2,0,8 days,0,Unfurnished
2715,2BHKApartment,1100,Andheri West,80000,2,0,8 days,0,Furnished
2716,2BHKApartment,950,Andheri West,70000,2,0,8 days,0,Furnished
2717,2BHKApartment,900,Thane West,30000,2,0,5 months,0,Semi-Furnished
2718,2BHKApartment,900,Jogeshwari West,75000,2,0,5 months,0,Semi-Furnished
2719,2BHKApartment,700,Kanjurmarg,55000,1,0,5 months,0,Semi-Furnished
2720,2BHKApartment,965,Virar,11000,2,0,5 months,0,Semi-Furnished
2721,2BHKApartment,965,Virar,11000,2,0,5 months,0,Semi-Furnished
2722,2BHKApartment,965,Virar,11000,2,0,5 months,0,Semi-Furnished
2723,1BHKApartment,665,Vasai,8000,1,0,5 months,0,Semi-Furnished
2724,2BHKApartment,850,DN Nagar,70000,2,0,11 days,0,Furnished
2725,3BHKIndependentHouse,1450,Ambernath West,22000,3,0,10 hours,0,Semi-Furnished
2726,1BHKApartment,900,Ambernath West,17000,2,0,10 hours,0,Furnished
2727,2BHKApartment,1000,Ambernath West,12000,2,0,10 hours,0,Semi-Furnished
2728,2BHKApartment,950,Ambernath West,15000,2,0,10 hours,0,Semi-Furnished
2729,3BHKIndependentHouse,1400,Ambernath West,20000,3,0,11 hours,0,Semi-Furnished
2730,3BHKApartment,1500,Ambernath West,33000,3,0,11 hours,0,Semi-Furnished
2731,3BHKApartment,1500,Ambernath West,25000,3,0,10 hours,0,Semi-Furnished
2732,3BHKApartment,1500,Ambernath West,20000,3,0,11 hours,0,Semi-Furnished
2733,2BHKApartment,850,Andheri West,65000,2,0,5 days,0,Semi-Furnished
2734,3BHKApartment,1200,Malad East,87000,3,0,6 months,0,Furnished
2735,3BHKApartment,1300,Thane West,49000,2,0,15 days,0,Furnished
2736,3BHKApartment,1816,Prabhadevi,170000,3,0,21 days,0,Semi-Furnished
2737,3BHKApartment,1100,Ghatkopar East,70000,3,0,6 days,0,Semi-Furnished
2738,3BHKApartment,1100,Ville Parle East,100000,3,0,8 days,0,Semi-Furnished
2739,2BHKApartment,1105,Andheri East,70000,2,0,a year,0,Furnished
